order,coupon,currency,driver,fact_km,plan_km,plan_time,user,zone
9100836,,RUB,89781544,null,19.160309094806667,24.433333333333334,1184751,moscow
24245437,,RUB,22383534,7.789,7.615754675879588,23.483333333333334,72297355,moscow
86460590,,RUB,32692269,null,0.5285905904421041,7.866666666666666,85972198,moscow
22761731,,RUB,07036467,null,3.985039759077445,11.166666666666666,05637903,moscow
82085406,,RUB,6383411,12.323,9.576802926034784,21.283333333333335,9557270,moscow
70585162,,RUB,729088,25.618,21.36625281993207,42.3,4085961,moscow
0950425,,RUB,34460884,2.971,2.9742229327653296,7.666666666666667,07910833,lyberci
78279778,,RUB,5993642,6.712,6.701822977311848,13.916666666666666,51326202,moscow
64745988,,RUB,782327,3.871,6.430780947611098,13.866666666666667,52938459,moscow
96754595,,RUB,56872166,12.046,5.913094454053087,14.95,98961817,moscow
62760703,,RUB,98111392,3.587,3.323771691342494,9.966666666666667,37270104,moscow
63222297,,RUB,22643084,1.592,1.6229693505831277,4.7,137017,moscow
91605246,,RUB,17144870,9.495,9.356016576012474,13.333333333333334,65183567,moscow
58039385,,RUB,4121681,9.615,9.652552317026108,30.1,37653103,moscow
93327203,,RUB,3123193,16.74,12.497827562744888,31.933333333333334,09414717,moscow
2762230,,RUB,0635650,19.927,13.935138466774244,43.78333333333333,63909488,moscow
16697291,,RUB,93261902,20.133,12.216357379827594,37.1,25708871,moscow
0180049,,RUB,00782905,null,19.16241937926992,31.433333333333334,3252156,korolev
58620544,,RUB,81028125,null,33.33678263126104,56.78333333333333,7960728,moscow
41464841,,RUB,68827832,4.163,4.189005656349547,15.416666666666666,91221261,himki
85472691,,RUB,34460884,null,5.973054089608606,21.833333333333332,18834360,lyberci
22227791,,RUB,60828053,4.626,5.663033216130129,9.766666666666667,23473834,krasnogorsk
52816108,,RUB,0635650,1.365,1.565539169348866,6.033333333333333,16095630,moscow
10650671,,RUB,6491296,6.83,4.828729862078303,11.666666666666666,2764441,moscow
56313762,,RUB,6775412,16.801,12.406455907848864,21.1,31865597,moscow
80087962,,RUB,2233476,36.407,32.17434310152114,37.68333333333333,74711968,moscow
82186597,,RUB,0185588,36.003,23.92155750755755,33.016666666666666,93874652,moscow
72946710,,RUB,92121386,7.151,17.14171096801358,27.033333333333335,60877018,podolsk
83368750,,RUB,729088,26.071,26.46512441309571,37.93333333333333,95999524,dzerzhinsky
53471700,,RUB,668817,0.351,0.17131121859982928,6.883333333333334,99251227,mytishchi
9763267,,RUB,60828053,16.32,16.270475442417027,22.883333333333333,83857043,krasnogorsk
2677161,,RUB,21631633,10.751,11.210446518977687,14.916666666666666,0883988,nakhabino
77102313,,RUB,0635650,28.743,28.736609047785873,27.933333333333334,4388761,moscow
09975616,,RUB,90637045,22.6,22.659400941811235,23.266666666666666,64422288,krasnogorsk
43921211,,RUB,60654971,8.09,8.054717663576874,13.966666666666667,99744954,moscow
61048843,,RUB,5993642,1.851,2.1657291031489785,6.716666666666667,52122262,moscow
29324977,,RUB,17721342,13.363,13.3954463014329,15.833333333333334,17409068,troick
42793592,,RUB,46395068,4.681,4.762346438342196,12.65,89430138,moscow
42381520,,RUB,6383411,62.053,57.55192186333861,52.11666666666667,3478102,korolev
70262978,,RUB,36098567,null,2.4780505519688623,7.45,17179762,moscow
09351703,,RUB,54299147,2.046,2.0098482099063277,3.8833333333333333,19299023,sergievposad
71112997,,RUB,0660086,35.54,36.3327541538909,52.63333333333333,68701002,moscow
84837858,,RUB,25217205,5.573,5.60652124917566,9.683333333333334,92837945,moscow
28833308,,RUB,97400578,64.15,58.6751622014522,53.5,0378122,lyberci
51549426,,RUB,1794032,13.254,3.351671932363674,7.666666666666667,58573682,moscow
65357041,,RUB,3536466,null,85.29697880855143,75.1,07230808,tuchkovo
21277206,,RUB,1794032,7.994,7.274030126345771,17.35,39149532,moscow
2740037,,RUB,25217205,58.528,45.93111257048584,47.583333333333336,5647972,vko
58260266,,RUB,44595728,22.833,22.84539155666102,22.866666666666667,37977558,moscow
84639098,,RUB,6491296,58.294,50.456799487572106,65.66666666666667,58742408,moscow
85096148,,RUB,0185588,2.588,2.584324084818503,5.866666666666666,81407604,mytishchi
95972432,,RUB,46395068,2.973,2.94497490721902,7.55,89088578,moscow
38189629,,RUB,46653344,7.168,7.224876815323548,9.783333333333333,19812230,moscow
73032154,,RUB,44595728,6.375,6.421334453985856,13.516666666666667,3729653,lobnja
39447853,,RUB,44595728,29.56,20.948879616560053,24.266666666666666,5693048,moscow
1034564,,RUB,60828053,7.525,7.594992657386471,11.733333333333333,8175687,nakhabino
54374886,,RUB,46653344,1.453,1.3316986733590688,3.85,31144162,pushkino
4357089,,RUB,21631633,30.558,25.344588365908923,22.616666666666667,17406028,moscow
33307177,,RUB,60828053,2.9,2.9019117684730995,6.916666666666667,31643835,nakhabino
82169054,,RUB,40371096,28.132,23.863888489829495,29.383333333333333,17248955,moscow
5985344,,RUB,46395068,null,7.632294845072287,8.65,36748551,odincovo
66605295,,RUB,25217205,3.481,2.9365348517232164,7.216666666666667,9542525,reutov
72896292,,RUB,90637045,22.349,12.294808772090638,20.383333333333333,0532926,moscow
38905087,,RUB,6491296,null,7.133940960046789,9.333333333333334,69521422,moscow
4997701,,RUB,46653344,null,1.5605901635061046,4.233333333333333,12872073,pushkino
41715889,,RUB,25217205,2.483,2.504093702327975,6.533333333333333,1474834,lyberci
92361885,,RUB,28053409,15.154,7.933833589664842,13.583333333333334,50038027,moscow
0384742,,RUB,0069542,4.464,4.772305953910666,9.65,8007550,balashiha
68601063,,RUB,5993642,3.507,3.6231858854528896,7.566666666666666,9197018,moscow
43063782,,RUB,5993642,4.413,22.49209860030502,22.783333333333335,04355024,moscow
14942012,,RUB,46395068,47.363,44.94930148258351,39.03333333333333,12591056,moscow
7887566,,RUB,46653344,6.516,6.457681098650844,11.7,70245140,pushkino
2155833,,RUB,66397037,null,5.687246909988378,6.55,70838239,moscow
9111658,,RUB,90637045,null,19.340642376793912,30.333333333333332,66632870,moscow
7544611,,RUB,25217205,2.303,2.33004787225689,5.983333333333333,97209496,reutov
81391720,,RUB,79861330,25.545,20.48061420123694,27.716666666666665,6128801,moscow
08008409,,RUB,40371096,30.402,24.57959223659318,30.733333333333334,90375727,moscow
26193197,,RUB,17721342,14.467,14.520787237467975,20.15,09160874,troick
27783307,,RUB,03076344,6.83,4.525212552001229,9.95,11944295,balashiha
80463946,,RUB,60828053,1.229,1.3631650988526354,5.116666666666666,11492956,nakhabino
17918228,,RUB,0185588,18.561,16.369619162336978,19.533333333333335,93209192,mytishchi
28498582,,RUB,94414125,4.508,4.649177121194941,9.766666666666667,2821255,moscow
03407170,,RUB,60828053,3.495,3.516823604078041,7.2,59442200,krasnogorsk
47054233,,RUB,94414125,26.325,26.29558161789964,26.25,12710817,moscow
75395415,,RUB,0635650,17.444,17.46049709132779,18.2,59974,moscow
0139606,,RUB,5993642,null,38.90346456717599,43.9,241264,moscow
67872416,,RUB,5993642,37.199,32.9171597940413,38.583333333333336,62081565,moscow
46953400,,RUB,46653344,6.617,5.640431657480989,11.766666666666667,7520161,pushkino
58545115,,RUB,44595728,6.654,7.7022354474536,13.15,40795887,moscow
83196267,,RUB,60828053,33.641,33.69376706519422,39.03333333333333,2501650,krasnogorsk
86165470,,RUB,94414125,5.179,5.620760781089277,11.283333333333333,79296509,reutov
73680226,,RUB,46395068,7.985,8.052724850165804,14.,25525226,moscow
58597069,,RUB,12700954,1.804,1.7264334991690098,3.716666666666667,1099865,serpukhov
4739513,,RUB,6491296,null,14.66493995178671,18.033333333333335,9294907,moscow
68620496,,RUB,6491296,null,16.779891994897895,18.7,89581589,moscow
06729869,,RUB,25217205,2.445,2.6906959270225523,5.916666666666667,76344681,reutov
67677226,,RUB,90637045,29.495,15.020724642373308,25.15,68327177,moscow
38425509,,RUB,97400578,1.126,11.722338925948307,14.45,73423702,moscow
7659816,,RUB,12700954,2.186,2.254060984977777,8.75,31764010,serpukhov
95432978,,RUB,0185588,13.921,13.64388315599104,23.233333333333334,72523237,moscow
76601761,,RUB,25217205,53.426,53.50457477463796,48.083333333333336,10372926,lyberci
91428921,,RUB,0635650,null,0.,0.,33947899,moscow
24923192,,RUB,68827832,5.875,6.40750378215868,11.916666666666666,37511717,moscow
09175199,,RUB,54131153,27.789,20.209162789481688,25.4,19862307,moscow
25262358,,RUB,79861330,29.335,21.104382448497482,25.783333333333335,85892,moscow
91608454,,RUB,0069542,41.965,42.47549141852745,46.45,8197900,balashiha
07509117,,RUB,6491296,6.071,3.9779528073678914,7.183333333333334,7260313,moscow
26151371,,RUB,17721342,null,27.763567626817693,31.8,66087903,moscow
5307459,,RUB,17721342,63.941,34.292687836299514,42.38333333333333,71707106,moscow
900921,,RUB,6775412,null,29.3036501985598,35.016666666666666,26354115,krasnogorsk
66657736,,RUB,5993642,14.965,13.024763026358091,19.233333333333334,95097026,moscow
34022693,,RUB,03076344,57.81,56.15866006188777,41.38333333333333,01017567,dme
67365870,,RUB,97400578,37.402,36.926000284583075,35.36666666666667,48814230,moscow
91534809,,RUB,60828053,22.591,18.952260385111455,21.5,01135230,moscow
37171440,,RUB,21631633,2.377,4.803844885413371,10.933333333333334,59493356,nakhabino
71726830,,RUB,6491296,null,3.3816415874902215,8.833333333333334,88229264,moscow
9664583,,RUB,6491296,4.018,4.477494975517753,8.933333333333334,9033430,moscow
2023627,,RUB,7433242,12.599,12.9626182149001,22.616666666666667,38932958,moscow
4750236,,RUB,40371096,46.379,46.18664262781781,42.18333333333333,9956498,dme
53875833,,RUB,90637045,37.329,32.307659566191255,46.11666666666667,5946122,moscow
37589895,,RUB,21631633,null,4.007528653025912,8.466666666666667,10257469,nakhabino
5031611,,RUB,6491296,9.793,4.91602516568745,8.033333333333333,80040731,moscow
89500925,,RUB,0635650,null,2.6322251301468667,5.7,06557818,moscow
93829376,,RUB,79861330,7.823,7.80372900471731,15.45,30313995,moscow
47174769,,RUB,21631633,6.463,6.465044222901168,13.7,06957326,nakhabino
8650869,,RUB,68827832,4.846,4.898544729879725,8.433333333333334,28287609,himki
9094980,,RUB,3536466,21.993,22.042933418199787,27.383333333333333,62694667,moscow
9857766,,RUB,6383411,16.812,16.379160757754093,24.333333333333332,98254797,moscow
56989841,,RUB,33444546,null,7.208823625700771,29.566666666666666,65124881,moscow
64946474,,RUB,0185588,22.411,19.967781112756654,24.6,81912595,domodedovo
4669367,,RUB,83844849,null,15.613755384502303,29.6,25875559,moscow
6204789,,RUB,54131153,null,14.693974181474745,18.583333333333332,43488721,moscow
0853578,,RUB,41522328,7.832,7.967435438385765,15.133333333333333,10067833,moscow
2670190,,RUB,58984135,12.852,12.988470656381747,20.5,1243445,dzerzhinsky
31125634,,RUB,00125920,37.551,37.658357721954005,53.416666666666664,62288610,moscow
56258064,,RUB,67724939,3.862,3.956650344817867,8.183333333333334,41585832,narofominsk
0721839,,RUB,44201584,null,1.7215274218278926,7.316666666666666,7108807,moscow
44372204,,RUB,19523850,3.668,3.5880695426356164,7.666666666666667,40385852,kotelniki
0232280,,RUB,54727714,null,13.770168887866522,25.166666666666668,38934145,himki
7626742,,RUB,07036467,null,32.48706551708369,50.4,11538764,krasnogorsk
8048206,,RUB,85962232,null,1.9963949233030174,6.733333333333333,62949230,lyberci
99989799,,RUB,54299147,4.654,4.774489550362424,9.433333333333334,69959412,sergievposad
95775272,,RUB,76456337,null,6.877480328800704,30.3,99251227,moscow
17277649,,RUB,83844849,14.973,15.462451782838922,28.4,46431530,moscow
95524822,,RUB,1996092,2.103,2.1420898926489538,5.55,9741416,reutov
6805032,,RUB,89781544,null,42.01294741136278,62.516666666666666,56012503,dme
92751145,,RUB,11213429,null,0.7815022402247044,3.45,08531153,moscow
08881377,,RUB,75732898,0.86,0.8501158837810586,4.45,11613416,moscow
55394513,,RUB,81028125,9.542,9.600041509116505,21.916666666666668,80860867,moscow
7459872,,RUB,29119385,32.47,29.773868093980415,55.2,17936763,dzerzhinsky
04638007,,RUB,34460884,null,9.936504920786774,17.633333333333333,51370505,moscow
18975122,,RUB,22880700,3.885,5.997562991137103,10.466666666666667,28805355,pavlovskyposad
63259170,,RUB,89732334,0.,5.6810634666158935,13.1,99251227,moscow
57683343,,RUB,74391989,5.973,6.642402882182896,21.333333333333332,63624584,krasnogorsk
78357133,,RUB,25212755,4.99,5.057941774850274,10.95,77389215,moscow
75267440,,RUB,48955393,11.716,11.959851043462562,31.383333333333333,0564877,vidnoe
05316900,,RUB,81854651,24.252,18.140396586154647,37.06666666666667,29384527,moscow
2619126,,RUB,10832805,4.061,3.2588142185746825,10.883333333333333,41194569,moscow
12516877,,RUB,67724939,1.142,1.2935182700124486,3.8333333333333335,4767757,narofominsk
62579449,,RUB,52466634,24.876,24.68820347964348,37.06666666666667,59284131,vidnoe
0655771,,RUB,86438608,7.147,6.277477023449422,15.516666666666667,2436430,moscow
33830009,,RUB,32722022,3.037,3.008390001063553,9.166666666666666,8428913,mytishchi
62024503,,RUB,7615016,null,1.412084086785613,6.566666666666666,92041928,moscow
40593031,,RUB,92121386,8.082,8.301165176310771,18.566666666666666,1244732,podolsk
85861956,,RUB,27318902,245.514,9.182506743631508,24.366666666666667,25870543,moscow
81341529,,RUB,668817,null,0.8035208242656158,7.583333333333333,01460901,mytishchi
8005066,,RUB,74391989,20.279,20.62173252642298,44.,71364579,krasnogorsk
37383742,,RUB,28970907,null,4.277397182522389,16.466666666666665,55730624,himki
42023580,,RUB,14922675,null,6.1388502137895316,19.483333333333334,7652650,odincovo
76466084,,RUB,75732898,null,7.122178220978455,19.683333333333334,23846038,moscow
33734289,,RUB,75540182,9.281,9.655955760653274,16.933333333333334,75818828,podolsk
7293792,,RUB,11213429,null,2.710260599307679,8.133333333333333,82680875,moscow
7178503,,RUB,67724939,1.635,1.7042754105616433,4.183333333333334,27656385,narofominsk
33184180,,RUB,5374615,13.977,13.259502598807673,30.8,05219507,moscow
94054149,,RUB,75732898,30.23,8.280586457104453,25.85,7843197,moscow
17034048,,RUB,36931055,8.271,7.798094976936218,15.4,2728,moscow
22410158,,RUB,71032566,4.794,3.1716017669330294,9.116666666666667,58284108,moscow
58339298,,RUB,0635650,57.238,38.17098114698071,47.7,09531358,moscow
47203238,,RUB,40371096,17.127,16.584607832483258,22.683333333333334,92707237,moscow
08003495,,RUB,60654971,11.584,9.274687536299227,17.15,0237849,moscow
05912361,,RUB,0990780,44.265,44.370284778111156,34.65,20978191,dme
46477438,,RUB,18422661,null,18.85862746313246,23.066666666666666,71487666,moscow
36640645,,RUB,38907466,12.275,5.3415755367848075,9.666666666666666,62942897,moscow
52116846,,RUB,28053409,43.152,25.946676771223192,32.166666666666664,28062701,moscow
5642153,,RUB,81028125,35.925,35.90933645998282,39.53333333333333,313714,zelenograd
64945570,,RUB,79861330,28.354,24.53566596865969,28.633333333333333,82224428,moscow
02357713,,RUB,6491296,1.593,1.6501883579878542,4.283333333333333,03740630,moscow
10277941,,RUB,0635650,6.286,6.616953993848842,12.866666666666667,00203202,korolev
19831322,,RUB,20999223,4.717,4.685401956194027,7.966666666666667,41103195,moscow
27687905,,RUB,21292414,null,0.530428229436676,6.883333333333334,73192598,moscow
11315119,,RUB,38907466,18.501,16.769595638650024,29.266666666666666,45477593,moscow
20230541,,RUB,00782905,11.927,11.921458701499036,15.7,54193968,moscow
68169792,,RUB,4080760,null,2.602093349024125,8.716666666666667,07784771,lyberci
38091433,,RUB,00782905,33.763,28.72371562836865,31.366666666666667,03704846,moscow
22138735,,RUB,67724939,3.106,2.6028256131874596,5.833333333333333,81793757,narofominsk
81794993,,RUB,89781544,7.873,6.717349353929859,12.3,1083309,moscow
0192468,,RUB,20906424,27.304,24.99600877564495,29.133333333333333,40131745,moscow
20736549,,RUB,38907466,12.794,9.345323351764167,19.983333333333334,23275750,moscow
17621676,,RUB,40371096,29.396,26.43095279844927,27.35,01529352,moscow
91423724,,RUB,7615016,23.371,23.245855539021772,31.483333333333334,3549211,moscow
45164158,,RUB,6491296,null,1.3308876370546587,3.55,30661445,moscow
20313563,,RUB,4121681,3.909,3.847841170049755,9.283333333333333,19870824,moscow
01070768,,RUB,0185588,57.738,55.754395752169266,47.53333333333333,9108093,svo
54071903,,RUB,46395068,3.313,3.43860245886323,6.033333333333333,8981357,electrostal
02472434,,RUB,89781544,4.416,4.559102448740382,6.783333333333333,3364786,moscow
87013583,,RUB,79861330,12.698,6.3315053954741805,11.833333333333334,44338398,moscow
5062096,,RUB,0990780,11.351,8.897224217586892,15.05,79216916,moscow
5988638,,RUB,4080760,null,6.452521263431163,12.183333333333334,07908728,moscow
52067196,,RUB,46395068,9.881,10.774467893913068,17.866666666666667,97564929,electrostal
61412458,,RUB,4121681,12.677,9.050661134119107,13.666666666666666,8187169,moscow
04295876,,RUB,6491296,32.255,32.41914836724965,38.483333333333334,98148144,moscow
0829661,,RUB,38907466,null,8.884720126276097,12.733333333333333,81014163,moscow
06063502,,RUB,89781544,null,21.912843680041394,24.183333333333334,7888159,moscow
20159222,,RUB,7615016,35.476,21.678326970135203,27.,0358905,moscow
3396236,,RUB,79861330,30.36,22.57770467195071,28.6,91445424,moscow
62766948,,RUB,0635650,42.265,42.6490613471461,38.016666666666666,19609466,odincovo
32941427,,RUB,38907466,26.686,27.56080060110173,27.816666666666666,73590321,moscow
33420311,,RUB,46395068,null,6.159664332360476,11.9,19320229,electrostal
3726606,,RUB,46395068,4.502,4.695523469812041,10.083333333333334,1426254,electrostal
59845242,,RUB,28053409,null,12.98031278794128,19.433333333333334,03568095,moscow
44511785,,RUB,4080760,null,6.3465185595923534,11.633333333333333,07908728,moscow
84200172,,RUB,28053409,13.732,9.760048766832503,15.683333333333334,6389333,moscow
33204754,,RUB,46395068,2.634,2.653525618393484,5.883333333333334,9445057,electrostal
44547792,,RUB,98111392,null,7.986513023702486,16.983333333333334,48116771,moscow
97831627,,RUB,22383534,8.753,8.71102540227565,13.633333333333333,44962114,podolsk
1474084,,RUB,5993642,null,3.3673265053187307,7.55,40059171,moscow
28087842,,RUB,17721342,15.988,16.242799115281866,23.966666666666665,10680312,korolev
97514061,,RUB,22643084,8.03,8.300588209551247,12.95,56101908,moscow
9292178,,RUB,81028125,5.419,5.207797526378362,8.133333333333333,53645033,zelenograd
798743,,RUB,44595728,2.387,2.535379204943285,7.25,26385802,podolsk
31887185,,RUB,89781544,8.728,8.740509650462243,12.216666666666667,90309269,moscow
8836490,,RUB,67724939,null,3.3162800533887715,6.233333333333333,387072,narofominsk
04666680,,RUB,20999223,47.399,44.05214485798067,48.61666666666667,37831042,odincovo
7924731,,RUB,98111392,4.47,4.4626134147531085,8.033333333333333,38753271,moscow
81639040,,RUB,54131153,3.389,3.3119187796934493,9.366666666666667,51445188,himki
78371441,,RUB,9871171,null,2.7187887521615375,7.116666666666666,3430124,moscow
11380096,,RUB,20906424,null,6.319173090353114,8.816666666666666,8035223,moscow
29933228,,RUB,5993642,24.526,24.471623928369944,25.033333333333335,0634711,moscow
53268924,,RUB,56872166,21.918,11.682079530848965,14.433333333333334,63986747,moscow
55820500,,RUB,6491296,22.448,21.04868204548092,35.083333333333336,14885856,moscow
17619647,,RUB,65014768,10.372,11.063759346588757,23.816666666666666,3408988,moscow
00167036,,RUB,6491296,0.94,0.9408280935476985,4.716666666666667,61103266,moscow
93992126,,RUB,4121681,3.125,5.181496867931489,9.366666666666667,13747277,moscow
05486410,,RUB,83949882,22.255,17.19569026690002,20.35,144588,moscow
40474483,,RUB,0635650,11.404,11.272065998122144,19.233333333333334,61982668,moscow
65860020,,RUB,9871171,null,2.425141761613409,7.45,08531153,moscow
80624922,,RUB,01459241,39.218,17.89715799988399,29.066666666666666,60911956,moscow
60761680,,RUB,0185588,44.262,32.689679171108025,34.483333333333334,48783063,moscow
16424899,,RUB,7615016,null,2.9189623530568096,5.533333333333333,72684532,moscow
04111872,,RUB,40371096,3.374,3.2588708227190213,6.266666666666667,94052233,dolgoprudniy
46715946,,RUB,02110926,18.549,13.838626222900789,18.933333333333334,9209759,moscow
80369044,,RUB,67724939,6.698,6.721643833023235,9.416666666666666,52420735,narofominsk
56262226,,RUB,4080760,null,0.27206018728234843,2.5833333333333335,99251227,lyberci
20626729,,RUB,20906424,2.443,2.509054353459565,6.1,41924235,moscow
92752383,,RUB,3536466,null,43.2048309701501,50.,5868316,vidnoe
3133492,,RUB,81028125,10.805,10.36961471483825,17.8,7060922,zelenograd
0714862,,RUB,2195293,null,4.546249844897741,10.266666666666667,78387936,moscow
52444630,,RUB,44595728,null,3.2586538119346535,7.85,8249064,podolsk
70222780,,RUB,6491296,null,1.0041805737952056,3.5166666666666666,50906641,moscow
95343896,,RUB,21292414,null,0.530428229436676,6.883333333333334,73192598,moscow
81485390,,RUB,4121681,5.993,6.157726093749421,10.366666666666667,3895491,moscow
6555336,,RUB,34256194,null,27.18521766192443,35.13333333333333,5316201,vidnoe
65556875,,RUB,20906424,1.389,1.9131294158518601,5.366666666666666,76929007,moscow
72414703,,RUB,4080760,null,1.519836139186341,3.6166666666666667,99251227,lyberci
50510296,,RUB,67724939,3.012,2.5808314761363462,6.333333333333333,90005472,narofominsk
75668543,,RUB,98111392,2.33,2.5680648999666484,6.083333333333333,0001799,moscow
7102570,,RUB,20906424,9.837,9.937406010972232,18.283333333333335,55224165,moscow
37064175,,RUB,56872166,8.645,5.614254959721152,10.9,78884163,moscow
7679740,,RUB,21292414,null,2.7468961499890834,6.633333333333334,08531153,moscow
77264347,,RUB,0635650,5.334,8.110442968922213,11.216666666666667,47132379,moscow
50217503,,RUB,4121681,1.527,1.5672597037836322,4.816666666666666,81982178,moscow
36651857,,RUB,7433242,30.949,30.944573348109135,28.716666666666665,18145575,domodedovo
51283022,,RUB,22643084,4.07,3.6144337796158403,9.433333333333334,31160565,moscow
51610063,,RUB,81028125,5.551,5.595055442005739,9.066666666666666,45387492,zelenograd
1059504,,RUB,3536466,13.398,13.763812658547486,27.35,85668349,moscow
4864348,,RUB,38907466,2.616,2.778699579887189,7.066666666666666,1199259,moscow
2600710,,RUB,00782905,34.666,33.33857069410575,31.883333333333333,29563302,moscow
2640163,,RUB,86751570,4.874,4.9657875427493865,9.483333333333333,16257999,lyberci
99489928,,RUB,0990780,15.776,14.263612182970945,21.55,22703059,moscow
85848348,,RUB,83949882,30.989,27.844711715171858,33.38333333333333,79551511,moscow
3918816,,RUB,4080760,null,16.974490768222452,24.95,2807114,lytkarino
26912486,,RUB,4121681,4.945,4.910685050260185,10.4,82251391,moscow
70629041,,RUB,89781544,null,2.886158757112347,9.35,81177504,moscow
26147419,,RUB,40371096,4.085,4.171221478824537,9.666666666666666,95064653,dolgoprudniy
64914135,,RUB,18422661,19.468,19.53393341985288,18.4,9588431,krasnogorsk
87325975,,RUB,65014768,12.14,12.100263901318497,15.983333333333333,06370306,moscow
3473424,,RUB,28053409,18.227,15.732539833998306,19.6,34940245,moscow
05330792,,RUB,20999223,null,7.876005072595484,16.35,08023082,moscow
86219736,,RUB,20999223,null,8.366162879279198,9.266666666666667,18263345,moscow
91685788,,RUB,0990780,44.382,39.95808143438038,40.21666666666667,93930695,moscow
86086188,,RUB,81028125,4.25,3.738136233399382,6.866666666666666,4513050,zelenograd
39494375,,RUB,22643084,2.183,2.22938769517812,6.3,6194196,moscow
50731945,,RUB,7615016,null,3.6470260249506077,9.1,01373579,moscow
379063,,RUB,20999223,25.454,21.367453336903665,23.45,13820008,moscow
12537389,,RUB,83949882,null,12.332297954368538,20.283333333333335,39699,moscow
43840860,,RUB,7615016,null,1.9725641454707008,5.75,64556009,moscow
8214807,,RUB,40371096,25.807,23.091666212569187,26.583333333333332,2712153,dolgoprudniy
11248710,,RUB,89781544,null,2.6909446290649286,4.316666666666666,13604544,moscow
25339761,,RUB,9871171,null,1.7958572785411533,6.25,17179762,moscow
55039518,,RUB,7615016,null,5.209342594313224,8.016666666666667,13851543,moscow
2033363,,RUB,18422661,null,20.827785874568296,21.15,75329160,moscow
00275735,,RUB,7615016,3.54,3.4640925869839676,5.633333333333334,75615461,moscow
76549798,,RUB,83949882,4.952,5.031630263003334,9.5,21852634,moscow
75515656,,RUB,22643084,7.73,8.088797340488007,15.783333333333333,32529307,moscow
95872325,,RUB,18422661,38.188,25.41645350501769,28.733333333333334,3632681,moscow
37419223,,RUB,00782905,6.175,4.548088356649905,9.716666666666667,25780361,moscow
62234803,,RUB,7615016,3.615,3.7014027638489164,5.133333333333334,85650545,odincovo
36537355,,RUB,38907466,17.296,13.923182511603237,22.466666666666665,99876297,moscow
85398625,,RUB,89781544,4.677,4.717741848767512,9.15,62580394,moscow
17301461,,RUB,28053409,14.984,11.555429955263724,19.616666666666667,84900437,moscow
4463212,,RUB,7615016,27.209,27.301589530737832,37.78333333333333,7811643,odincovo
97119541,,RUB,81028125,7.281,7.317122742519787,12.05,45655909,zelenograd
56206085,,RUB,20906424,24.937,24.698238430553022,19.55,19690647,krasnogorsk
3977446,,RUB,83949882,30.09,22.343570205977013,32.86666666666667,8401040,moscow
08291220,,RUB,00782905,23.99,21.35289698828599,29.65,02014965,moscow
79194367,,RUB,17721342,30.895,30.85002750349887,25.566666666666666,53136386,moscow
53447316,,RUB,89781544,9.99,10.061544663227243,12.666666666666666,44788317,moscow
33476303,,RUB,4121681,null,40.721626288213535,42.983333333333334,22271839,vko
46160705,,RUB,4121681,48.032,38.850941842257605,43.8,9210035,vko
60782816,,RUB,40371096,4.551,4.535025632696091,9.316666666666666,26851789,moscow
3580297,,RUB,34256194,7.573,1.3923382620136422,3.9,77607845,moscow
16574311,,RUB,96011964,3.413,3.5564350610259825,10.333333333333334,60960322,moscow
4845388,,RUB,22643084,3.042,3.3078941148897583,9.25,17076017,moscow
64338758,,RUB,70380790,108.764,32.75361456382329,72.38333333333334,72848426,moscow
90926266,,RUB,9871171,null,2.4479950735644964,7.416666666666667,99251227,moscow
40136216,,RUB,4121681,null,8.490471535228037,27.133333333333333,40827983,moscow
71543834,,RUB,58984135,null,6.026116395940884,25.116666666666667,46129046,moscow
7434678,,RUB,82646235,null,2.9283057947061124,6.35,5875864,dolgoprudniy
26522302,,RUB,68827832,null,4.027710438911428,11.183333333333334,01727504,moscow
82961137,,RUB,75732898,5.788,5.447780201735615,11.816666666666666,26778393,moscow
38624522,,RUB,20906424,null,1.96202553912107,4.05,17875035,moscow
490375,,RUB,22643084,2.701,3.6873792060502133,9.816666666666666,08250096,moscow
81495529,,RUB,56872166,4.583,4.621976126412944,8.166666666666666,64819365,moscow
19546360,,RUB,67724939,null,17.59755246027929,24.35,9098598,zvenigorod
80560018,,RUB,54360071,9.239,9.327664639111402,28.05,0637430,moscow
81965382,,RUB,22383534,10.957,10.413016212906593,18.783333333333335,33924588,moscow
17949642,,RUB,0660086,29.453,27.37623310106498,42.666666666666664,23020617,moscow
38607667,,RUB,20906424,8.947,9.916056948935859,19.483333333333334,0226088,moscow
85431404,,RUB,6383411,36.525,16.23826554266306,39.68333333333333,32492489,moscow
46758074,,RUB,75732898,9.336,9.535456752965432,24.033333333333335,03882203,moscow
3443774,,RUB,9112469,5.336,5.448518166357392,18.633333333333333,12412877,moscow
8552631,,RUB,9871171,null,3.2543844071809285,9.75,16421646,moscow
04922635,,RUB,54360071,null,21.985336111310097,41.55,9939618,moscow
14412603,,RUB,03076344,null,7.957490470664061,17.366666666666667,2659521,dolgoprudniy
43066355,,RUB,66809212,null,5.610912824260924,10.716666666666667,71926975,moscow
82615195,,RUB,89781544,7.304,7.347999763604097,14.366666666666667,88327387,moscow
9735524,,RUB,7433242,6.618,7.010265753852231,10.7,7809476,moscow
64954756,,RUB,7433242,6.554,7.425740148043866,17.55,04422803,moscow
3124501,,RUB,28970907,null,18.357858130713822,21.283333333333335,2103125,odincovo
